lat_rounded,lon_rounded,district_imputed
41.83,12.62,
13.88,100.66,
19.33,-99.25,
-33.91,18.55,
-22.79,-43.18,
-33.8,150.8,
-33.81,151.12,
19.35,-99.07,
41.83,12.53,
41.79,12.48,
-33.76,151.0,
-33.75,151.16,
41.92,12.33,
13.6,100.5,
19.51,-99.09,
-33.84,18.72,
-33.87,18.71,
41.79,12.52,
-33.77,151.14,
-33.98,151.13,
-33.75,150.98,
-33.97,151.07,
-33.72,150.9,
-33.94,150.84,
-33.84,151.03,
-34.0,151.05,
-34.07,150.75,
-34.02,150.84,
-33.81,151.13,
-33.91,18.66,
40.98,28.66,
41.76,12.52,
-33.71,151.08,
-33.7,150.94,
42.02,12.38,
-33.95,150.86,
-33.95,151.04,
-34.05,151.09,
41.17,28.99,
-33.66,150.67,
19.34,-99.27,
19.38,-99.06,
-33.89,150.99,
41.16,29.27,
-33.73,151.15,
41.87,12.68,
19.34,-99.05,
-33.91,150.92,
41.25,28.5,
41.86,12.43,
41.84,12.57,
-33.72,151.11,
41.8,12.38,
-33.53,151.14,
-33.61,151.3,
-33.78,151.03,
19.25,-99.19,
-33.85,150.63,
19.49,-99.17,
-34.0,151.08,
-33.56,150.92,
-33.63,151.31,
-33.85,150.94,
-33.94,18.72,
-34.09,18.4,
-34.05,18.5,
-33.94,18.7,
-33.92,18.44,
-34.01,18.33,
-33.92,18.55,
41.83,12.52,
48.87,2.24,
-22.98,-43.62,
-33.93,150.64,
-33.91,150.89,
-33.74,151.03,
19.31,-99.09,
-33.56,150.89,
-33.86,150.98,
-34.02,151.1,
-33.86,150.89,
22.38,113.99,
40.87,29.1,
-22.96,-43.62,
-33.75,151.06,
13.8,100.6,
-34.02,150.78,
13.79,100.65,
-33.77,150.89,
-34.01,151.1,
-33.66,151.1,
-34.06,18.87,
-22.98,-43.61,
-33.67,151.03,
-34.08,18.54,
-33.71,150.91,
-34.09,18.54,
19.31,-99.34,
-33.95,150.76,
-33.74,151.05,
-34.03,151.08,
-33.7,151.0,
-33.77,150.66,
-33.77,151.3,
13.69,100.43,
-33.71,151.05,
22.41,114.22,
-33.97,150.9,
-34.12,18.91,
-33.97,150.89,
19.43,-99.07,
40.97,29.22,
22.55,114.15,
-33.8,151.08,
41.0,28.9,
41.82,12.63,
41.73,12.55,
41.07,28.68,
41.88,12.67,
13.83,100.63,
-34.09,150.79,
22.36,114.25,
19.3,-99.19,
-33.72,151.15,
22.24,114.15,
41.14,29.03,
41.12,29.02,
22.3,114.23,
-22.75,-43.1,
-34.12,18.44,
-34.02,151.09,
-33.77,151.19,
-34.06,150.8,
19.24,-99.18,
-33.69,151.09,
-22.85,-43.27,
-33.95,151.11,
22.42,114.2,
41.02,28.88,
-22.97,-43.62,
-22.94,-43.38,
41.01,29.16,
22.3,114.29,
40.89,29.25,
13.69,100.66,
19.22,-99.16,
-33.95,18.67,
-22.94,-43.32,
-22.87,-43.36,
40.95,29.15,
41.98,12.48,
-34.07,18.82,
41.04,28.78,
22.46,114.18,
19.36,-99.24,
22.37,114.17,
-33.83,18.66,
13.9,100.56,
-33.99,150.88,
-33.9,151.06,
-33.72,151.08,
-34.0,151.06,
-33.77,150.98,
41.77,12.58,
-33.72,151.13,
13.85,100.68,
-33.92,151.12,
40.99,28.63,
19.36,-99.09,
-33.91,18.63,
13.86,100.57,
-33.76,151.06,
41.87,12.43,
-34.01,18.52,
-34.03,150.85,
-33.96,151.03,
-33.69,150.91,
41.01,29.17,
13.79,100.5,
19.47,-99.15,
-34.05,150.71,
-33.79,151.22,
-33.69,150.93,
-33.72,151.16,
-33.72,151.07,
-33.71,151.12,
13.91,100.65,
-22.89,-43.26,
-33.78,150.98,
-33.73,151.22,
13.93,100.65,
-33.93,151.08,
-22.98,-43.45,
-33.81,150.69,
-33.72,151.09,
41.07,28.81,
19.33,-99.26,
19.25,-99.11,
-33.76,150.82,
41.11,29.06,
-33.79,150.99,
-33.7,150.87,
-33.73,151.17,
22.39,114.19,
-33.73,151.11,
-33.89,18.63,
-33.9,18.71,
-33.95,151.01,
41.08,29.08,
13.69,100.45,
19.33,-98.97,
19.2,-99.16,
-22.96,-43.58,
-33.74,151.02,
-33.92,151.07,
41.1,28.89,
40.9,29.19,
41.08,29.07,
42.0,12.45,
19.38,-99.03,
19.37,-99.08,
19.28,-99.18,
-33.76,151.03,
-33.76,151.19,
41.22,29.03,
41.77,12.31,
19.51,-99.1,
-33.75,151.04,
41.06,28.93,
-22.94,-43.69,
-33.91,151.01,
13.69,100.59,
13.79,100.46,
-23.0,-43.58,
-34.08,150.8,
41.81,12.47,
41.03,28.79,
19.4,-99.23,
41.78,12.38,
19.49,-99.18,
22.39,114.21,
22.29,114.24,
41.03,28.76,
22.28,114.12,
22.32,114.26,
22.38,114.2,
13.86,100.61,
19.5,-99.17,
41.02,29.11,
22.22,114.12,
41.1,29.08,
40.99,29.22,
41.99,12.52,
41.89,12.65,
22.44,114.07,
-33.77,150.91,
13.85,100.63,
22.26,114.18,
40.89,29.24,
41.14,29.0,
40.92,29.14,
40.91,29.15,
41.05,28.75,
-22.91,-43.36,
-22.95,-43.21,
41.85,12.51,
41.94,12.37,
40.91,29.23,
22.36,114.11,
41.96,12.51,
-33.93,151.13,
40.93,29.24,
40.92,29.31,
-22.97,-43.43,
-33.92,18.54,
41.01,29.06,
41.04,29.11,
41.1,28.65,
41.81,12.49,
-22.88,-43.37,
-33.9,151.02,
-33.79,151.03,
22.34,114.17,
13.74,100.61,
41.08,28.62,
41.01,29.15,
42.03,12.43,
19.39,-99.22,
41.82,12.39,
41.83,12.51,
19.38,-99.04,
-33.73,150.89,
13.79,100.67,
13.68,100.38,
41.01,28.86,
22.41,113.96,
-34.03,151.07,
41.09,28.97,
13.77,100.68,
-33.94,151.12,
13.72,100.64,
-22.83,-43.28,
-22.91,-43.57,
19.28,-99.05,
41.75,12.32,
-33.91,151.07,
19.31,-99.06,
-22.93,-43.4,
-33.88,150.96,
-33.94,151.03,
41.18,28.71,
-33.95,18.65,
-22.83,-43.4,
-33.7,151.01,
41.11,28.67,
22.31,114.29,
41.77,12.3,
-34.04,150.82,
-33.74,150.74,
19.32,-99.3,
-22.88,-43.32,
40.82,29.27,
13.7,100.4,
22.44,114.04,
40.97,28.88,
41.85,12.34,
-22.76,-43.11,
22.25,114.17,
-33.9,18.66,
-23.0,-43.29,
40.97,29.15,
19.21,-99.23,
-22.8,-43.18,
40.82,29.29,
-23.02,-43.29,
-23.0,-43.55,
-33.97,150.87,
40.98,29.17,
41.04,28.69,
41.09,28.88,
13.78,100.51,
-22.91,-43.58,
22.41,114.12,
-22.95,-43.37,
41.08,28.67,
40.88,29.28,
41.03,28.91,
41.02,28.79,
41.05,28.91,
19.32,-99.21,
-33.9,18.59,
-22.89,-43.41,
-22.88,-43.66,
41.01,29.25,
41.01,28.78,
-22.88,-43.62,
40.91,29.3,
-34.02,18.62,
41.02,29.06,
41.11,29.09,
41.89,12.64,
-33.87,151.05,
-34.02,18.67,
41.03,29.24,
40.83,29.35,
-34.07,151.14,
41.75,12.31,
40.89,29.27,
13.72,100.77,
-34.02,18.51,
-33.79,150.92,
19.35,-99.09,
-33.77,150.9,
-22.89,-43.52,
-34.01,18.75,
-33.72,150.73,
-33.89,150.97,
40.98,29.23,
-33.78,151.01,
-33.71,150.88,
41.03,28.86,
41.21,29.4,
19.34,-98.99,
41.0,28.92,
-34.02,18.74,
-34.07,18.5,
40.96,29.24,
40.97,28.87,
-33.81,150.97,
40.89,29.17,
40.83,29.36,
22.31,114.2,
-33.92,150.91,
-33.77,150.78,
-33.98,150.89,
-22.89,-43.36,
-33.94,18.62,
41.1,28.97,
19.33,-99.04,
41.0,28.82,
40.9,29.27,
41.01,28.88,
40.99,28.8,
-33.96,18.56,
22.55,114.16,
-33.89,18.71,
41.72,12.29,
13.69,100.37,
13.72,100.38,
22.44,114.02,
41.04,29.23,
41.06,28.37,
13.71,100.37,
-22.89,-43.34,
41.07,28.67,
13.76,100.69,
13.75,100.7,
13.77,100.61,
13.68,100.43,
13.71,100.35,
22.24,114.17,
-33.66,151.16,
41.17,29.03,
41.05,28.86,
40.97,29.25,
41.06,28.86,
22.55,114.13,
-23.04,-43.56,
-33.63,151.01,
41.21,28.71,
41.2,28.77,
-33.98,18.37,
-33.8,150.98,
-33.75,151.05,
41.24,29.03,
41.02,29.22,
41.12,29.27,
41.95,12.55,
-34.09,18.36,
-22.84,-43.33,
41.22,29.15,
40.94,29.1,
19.48,-99.16,
40.93,29.35,
40.96,28.84,
-33.9,151.0,
22.26,113.86,
-33.96,151.05,
41.91,12.67,
-33.9,151.05,
-33.89,150.96,
-33.69,150.88,
-34.01,150.74,
-33.91,18.5,
22.38,114.21,
41.09,29.14,
-34.04,151.04,
-33.97,151.14,
-33.86,18.7,
-22.88,-43.47,
-33.78,151.02,
40.94,29.31,
41.86,12.69,
40.96,29.12,
-33.87,150.97,
22.46,114.21,
22.3,114.25,
-33.77,150.72,
41.83,12.31,
-33.55,151.2,
-33.79,150.9,
-34.03,151.11,
-33.82,18.65,
-33.98,151.15,
19.51,-99.13,
41.02,28.92,
-22.99,-43.58,
-33.73,150.78,
41.82,12.58,
-33.86,18.61,
-34.05,150.75,
-34.22,18.46,
-33.65,151.06,
41.23,28.7,
-33.76,150.85,
41.25,28.76,
-33.73,151.02,
41.03,28.62,
40.87,29.26,
13.76,100.6,
22.45,113.99,
42.05,12.58,
42.02,12.46,
19.39,-99.06,
-33.54,151.01,
-22.87,-43.22,
41.08,29.67,
22.52,114.06,
19.51,-99.21,
-22.87,-43.26,
41.09,28.75,
40.9,29.35,
41.78,12.34,
19.39,-99.05,
41.91,12.6,
-33.74,150.86,
41.48,28.29,
-33.69,150.89,
22.45,114.14,
-22.99,-43.29,
41.23,29.0,
41.05,28.87,
19.27,-99.12,
-33.51,151.06,
19.47,-99.09,
-33.63,151.14,
41.18,29.05,
19.38,-99.28,
-33.72,151.06,
-33.95,151.0,
-33.73,150.99,
-22.83,-43.46,
-22.92,-43.62,
-34.04,18.68,
-22.98,-43.7,
-33.74,150.99,
19.34,-99.29,
19.46,-99.06,
40.96,29.06,
41.01,29.24,
42.07,12.35,
13.74,100.73,
-33.84,18.71,
-33.7,150.96,
-33.73,150.92,
13.7,100.83,
-33.8,150.94,
-34.07,151.0,
13.72,100.44,
40.99,28.61,
22.43,114.2,
40.99,28.86,
19.39,-99.03,
41.13,29.1,
-34.11,18.93,
41.34,28.69,
-33.71,151.07,
-33.67,150.96,
-33.88,150.93,
13.9,100.55,
-33.91,151.02,
41.28,28.61,
13.8,100.7,
-33.76,18.53,
-33.85,18.52,
13.74,100.37,
19.25,-99.05,
19.21,-99.1,
13.72,100.75,
-34.02,18.4,
41.82,12.3,
22.53,114.15,
-33.9,151.01,
41.87,12.64,
19.48,-99.06,
-33.91,18.65,
19.38,-99.09,
-33.74,150.83,
13.73,100.79,
-34.03,150.87,
-33.64,151.28,
-33.74,150.84,
-34.06,151.09,
19.34,-99.07,
-33.73,151.07,
13.8,100.69,
-33.85,18.61,
-33.61,18.58,
41.92,12.61,
-33.78,150.71,
19.29,-99.21,
41.09,28.86,
19.29,-99.11,
41.83,12.3,
13.75,100.75,
22.44,114.03,
-33.67,151.27,
41.98,12.41,
13.76,100.35,
-33.98,150.86,
41.87,12.67,
19.33,-99.03,
-33.87,18.75,
41.03,28.47,
41.1,29.13,
-33.96,150.99,
-33.62,151.15,
-34.03,150.75,
13.82,100.73,
13.76,100.75,
13.71,100.39,
41.84,12.47,
41.87,12.62,
-34.06,150.81,
41.88,12.61,
41.03,29.22,
41.95,12.63,
-33.94,18.68,
40.99,29.23,
13.92,100.57,
13.65,100.52,
-33.94,18.55,
-33.8,150.79,
-33.85,150.9,
19.28,-99.28,
-33.89,150.86,
41.89,12.38,
42.05,12.3,
48.86,2.24,
-33.92,18.66,
13.85,100.54,
40.98,29.35,
40.88,29.26,
13.91,100.58,
13.78,100.65,
-34.02,18.66,
-33.85,151.17,
13.92,100.64,
-33.74,151.11,
-33.95,150.96,
-33.95,18.52,
22.5,114.08,
-34.05,150.85,
-33.93,150.95,
-33.83,18.74,
-33.74,150.97,
13.65,100.43,
13.83,100.73,
-33.71,151.13,
-22.99,-43.6,
-33.8,151.1,
-33.69,150.92,
41.9,12.58,
13.9,100.57,
-22.89,-43.25,
13.79,100.33,
42.04,12.3,
13.76,100.67,
41.24,28.86,
41.24,28.85,
41.89,12.72,
13.65,100.48,
-33.78,150.92,
13.73,100.73,
41.75,12.27,
-33.84,151.0,
-22.86,-43.31,
42.0,12.39,
19.24,-99.17,
-33.76,151.12,
-33.71,150.92,
-33.84,151.08,
13.84,100.54,
41.04,28.52,
13.95,100.58,
41.02,28.58,
41.78,12.36,
13.71,100.67,
13.8,100.53,
41.11,29.11,
41.86,12.7,
13.66,100.43,
-33.74,150.78,
13.8,100.78,
19.2,-99.03,
-34.06,18.53,
-34.0,18.71,
-34.01,18.71,
-33.91,18.57,
41.19,28.72,
-33.99,151.02,
40.87,29.31,
19.32,-99.26,
-34.08,151.12,
41.84,12.71,
13.79,100.45,
13.81,100.51,
13.9,100.65,
13.67,100.39,
-33.87,150.94,
41.0,28.68,
13.85,100.57,
-22.9,-43.2,
41.06,28.8,
-34.06,18.61,
-22.9,-43.31,
-22.88,-43.36,
-33.82,150.98,
41.79,12.51,
41.85,12.54,
13.81,100.69,
13.82,100.66,
13.75,100.46,
13.72,100.39,
13.65,100.45,
-22.98,-43.34,
-33.77,151.12,
-33.71,150.94,
-33.89,150.92,
-33.74,150.8,
13.86,100.68,
-33.52,18.47,
-22.92,-43.54,
-22.87,-43.46,
40.97,28.82,
40.93,29.28,
41.02,29.25,
40.97,28.71,
40.91,29.21,
41.06,29.23,
-22.98,-43.44,
-22.93,-43.55,
13.84,100.73,
13.76,100.66,
13.9,100.66,
13.85,100.82,
13.83,100.72,
13.83,100.76,
19.31,-99.25,
-22.92,-43.68,
-22.87,-43.53,
40.99,29.28,
13.74,100.4,
13.78,100.71,
-34.05,18.49,
-34.08,18.58,
-22.83,-43.37,
-22.87,-43.29,
-22.89,-43.56,
-34.06,150.83,
22.48,114.04,
-33.74,150.91,
-33.86,151.12,
-33.88,150.84,
41.06,29.08,
22.49,114.1,
19.56,-99.13,
-22.88,-43.48,
-33.73,151.1,
-34.01,151.05,
-34.03,150.81,
41.07,28.75,
13.85,100.62,
13.77,100.46,
13.85,100.71,
-33.99,18.71,
-22.83,-43.31,
-33.8,151.07,
-33.74,150.65,
-33.81,150.68,
19.24,-99.07,
-34.07,18.59,
-33.93,18.59,
-33.93,18.58,
-34.13,18.86,
-33.94,18.59,
-34.09,150.7,
-33.78,150.88,
-33.73,151.23,
-33.89,151.01,
-34.05,150.84,
41.08,28.28,
19.27,-99.15,
-34.05,18.42,
-33.88,18.72,
-22.87,-43.37,
-22.83,-43.39,
-22.89,-43.31,
-22.94,-43.23,
-33.76,151.09,
40.98,28.84,
13.77,100.75,
13.83,100.79,
13.73,100.66,
13.93,100.66,
13.73,100.72,
13.63,100.51,
13.82,100.75,
13.66,100.47,
13.91,100.63,
13.63,100.5,
13.81,100.84,
-34.07,18.63,
-33.8,150.93,
-33.94,151.09,
-33.91,151.05,
-34.06,151.02,
-33.75,151.02,
19.36,-99.11,
-33.69,151.15,
-33.76,150.87,
13.83,100.7,
41.8,12.44,
13.7,100.7,
-33.98,151.08,
19.49,-99.07,
19.39,-99.11,
-33.8,150.77,
-33.85,151.02,
-33.71,151.16,
-34.07,150.74,
-33.92,151.01,
-33.74,150.89,
-33.87,150.95,
-33.77,150.92,
40.89,29.22,
-33.88,18.67,
41.84,12.44,
19.43,-99.12,
40.93,29.22,
13.75,100.79,
13.82,100.51,
13.72,100.43,
41.85,12.41,
13.72,100.41,
-22.82,-43.33,
13.71,100.83,
-22.89,-43.61,
41.07,29.19,
22.32,114.15,
19.34,-99.01,
-33.89,151.08,
40.88,29.22,
41.03,28.88,
40.93,29.16,
41.09,28.91,
40.96,29.21,
40.96,29.23,
41.11,28.87,
40.99,28.77,
13.88,100.58,
13.94,100.6,
41.84,12.5,
42.02,12.34,
41.86,12.68,
41.75,12.35,
41.02,29.21,
13.7,100.84,
13.94,100.59,
13.7,100.46,
22.38,113.97,
19.5,-99.16,
-33.98,18.55,
-22.82,-43.35,
41.98,12.44,
-33.74,150.93,
41.07,28.9,
19.47,-99.07,
19.25,-99.23,
40.96,28.81,
-22.96,-43.48,
41.81,12.61,
-33.73,150.96,
-33.98,151.23,
-33.85,18.67,
-22.89,-43.45,
40.89,29.36,
41.06,28.76,
-22.89,-43.47,
-22.88,-43.3,
41.29,28.62,
41.01,28.85,
41.21,29.16,
40.96,29.15,
41.0,29.24,
22.32,114.23,
-22.93,-43.52,
-33.76,150.81,
40.92,29.26,
40.9,29.21,
41.94,12.35,
41.08,29.33,
41.79,12.37,
-33.87,18.73,
-22.97,-43.32,
40.88,29.38,
41.28,28.68,
-34.12,18.93,
-34.07,150.79,
40.94,29.28,
-33.74,150.72,
19.35,-99.04,
-22.99,-43.59,
41.91,12.61,
41.89,12.63,
41.22,29.23,
22.35,114.2,
-33.8,150.9,
-34.25,18.47,
-33.71,151.06,
-33.61,151.15,
41.14,29.69,
-34.09,151.0,
-33.62,151.0,
19.32,-99.05,
-22.88,-43.44,
13.91,100.56,
22.48,114.24,
19.34,-99.28,
41.11,29.08,
13.91,100.61,
19.52,-99.14,
-33.76,151.22,
13.94,100.61,
19.25,-99.09,
41.84,12.58,
41.97,12.42,
41.95,12.6,
-33.63,150.69,
41.87,12.69,
-33.81,18.65,
-33.72,150.72,
-33.72,150.93,
-33.63,151.29,
-34.15,18.89,
-34.08,150.81,
41.16,29.73,
13.79,100.4,
41.86,12.41,
-33.72,151.0,
-33.68,150.92,
13.87,100.57,
-33.93,150.93,
-34.1,150.8,
-33.77,150.94,
13.84,100.68,
-33.66,151.14,
41.8,12.4,
-22.86,-43.28,
-33.9,151.08,
-33.89,151.06,
13.78,100.84,
-33.87,151.07,
-33.75,150.92,
-34.07,18.6,
-34.02,18.6,
41.02,29.23,
41.1,29.32,
41.02,29.17,
41.0,28.64,
40.87,29.33,
-33.81,18.69,
41.02,28.56,
40.92,29.23,
41.94,12.59,
13.64,100.42,
13.68,100.41,
-22.83,-43.3,
-22.87,-43.31,
41.04,29.77,
41.2,28.75,
41.09,28.87,
41.84,12.38,
22.45,114.07,
19.48,-99.22,
19.29,-99.1,
-22.98,-43.29,
41.05,28.63,
42.01,12.32,
-33.71,150.82,
41.04,28.82,
40.91,29.32,
22.19,114.14,
19.32,-99.27,
19.52,-99.17,
-22.89,-43.66,
-22.88,-43.5,
41.05,28.89,
19.47,-99.06,
-33.69,151.04,
41.05,28.76,
40.9,29.24,
-34.14,150.99,
-34.05,151.02,
41.15,29.73,
22.4,114.22,
-33.86,18.75,
-33.75,150.97,
41.04,28.44,
-33.85,151.0,
13.64,100.48,
42.01,12.25,
-22.94,-43.68,
-34.09,18.84,
-33.85,151.09,
13.74,100.72,
13.88,100.72,
-33.78,18.49,
-34.09,18.5,
42.01,12.48,
13.86,100.81,
-33.81,151.14,
-33.91,18.67,
-34.05,18.67,
-33.93,151.05,
-34.03,150.77,
19.35,-99.02,
19.21,-99.16,
41.15,29.17,
13.8,100.67,
13.66,100.45,
-33.75,151.21,
-34.03,151.01,
41.82,12.59,
-33.86,150.94,
13.84,100.63,
19.37,-99.03,
13.7,100.71,
41.01,29.22,
13.8,100.37,
13.86,100.69,
22.53,114.2,
19.19,-99.07,
41.05,28.85,
13.91,100.64,
13.86,100.56,
19.23,-99.21,
-34.01,18.54,
40.97,29.2,
40.99,28.92,
13.92,100.66,
13.78,100.42,
19.25,-99.14,
19.24,-99.12,
-34.02,18.61,
-34.0,18.74,
-33.96,150.78,
-33.67,151.19,
-33.74,150.88,
-33.71,150.89,
19.31,-99.27,
-22.88,-43.49,
-22.85,-43.33,
-23.0,-43.64,
22.4,114.27,
-33.98,18.52,
-33.85,151.05,
19.23,-99.0,
22.36,114.0,
-33.81,150.79,
41.07,28.85,
41.13,29.27,
40.91,29.31,
-34.12,18.85,
-34.05,18.48,
-33.85,18.73,
-34.0,150.87,
-33.96,150.96,
41.05,29.1,
-33.82,150.95,
-22.85,-43.46,
41.08,29.32,
-33.84,150.97,
-34.24,18.43,
-33.82,150.94,
-34.03,18.67,
-34.25,18.43,
13.66,100.42,
-33.72,151.05,
13.87,100.71,
-34.0,18.73,
-33.99,18.73,
41.75,12.5,
41.96,12.48,
-33.71,151.04,
13.78,100.45,
-34.13,18.89,
-22.82,-43.23,
40.92,29.15,
-33.65,151.11,
-34.06,150.76,
19.44,-99.22,
-33.74,151.08,
-33.72,150.91,
13.7,100.85,
19.4,-99.21,
-33.8,18.62,
-33.76,151.23,
-33.75,150.74,
13.71,100.74,
-33.9,18.7,
-33.8,150.91,
41.01,29.44,
-33.93,151.18,
-33.94,151.17,
-33.93,151.17,
-33.73,150.98,
-34.07,150.81,
-33.77,150.67,
-33.72,18.71,
41.34,28.67,
22.55,114.14,
41.23,29.25,
13.78,100.43,
41.05,28.35,
-33.83,151.16,
-34.05,151.05,
41.85,12.55,
-33.96,18.67,
40.91,29.24,
19.28,-99.27,
19.27,-99.11,
-33.96,150.7,
-34.13,18.9,
19.25,-99.18,
41.02,29.16,
-34.01,18.51,
-34.03,18.66,
-33.98,151.06,
-33.66,151.33,
41.21,29.04,
19.26,-99.2,
-22.96,-43.49,
-22.88,-43.45,
-33.78,150.7,
41.08,28.25,
19.48,-99.17,
-33.77,151.06,
41.11,29.88,
-33.76,150.84,
41.06,28.89,
-33.75,150.84,
41.09,28.8,
22.38,114.26,
22.37,113.96,
41.1,28.8,
22.42,114.24,
40.98,29.24,
41.85,12.61,
19.53,-99.17,
-22.88,-43.55,
-33.76,150.89,
19.2,-99.01,
41.9,12.59,
41.89,12.59,
41.93,12.39,
-33.77,150.97,
40.88,29.33,
41.1,29.1,
-33.66,151.09,
-34.04,150.83,
-33.87,18.72,
19.23,-98.96,
41.06,28.87,
-33.77,151.04,
-33.9,151.12,
-33.88,18.73,
-33.83,150.98,
-22.92,-43.57,
19.33,-99.32,
19.24,-99.09,
-22.84,-43.29,
41.2,28.6,
41.1,29.02,
-33.89,150.88,
22.44,114.18,
22.37,113.97,
-33.71,151.18,
-33.95,150.99,
-34.15,18.91,
19.33,-99.33,
-33.64,150.77,
41.19,29.0,
19.29,-99.24,
19.39,-99.21,
-34.13,18.37,
-33.73,151.04,
41.91,12.7,
-22.97,-43.61,
-22.9,-43.55,
41.79,12.44,
-34.03,18.5,
-22.96,-43.32,
40.87,29.09,
41.92,12.62,
-33.97,150.99,
-34.05,151.03,
-34.1,18.91,
-33.65,150.91,
-33.95,150.8,
13.65,100.4,
42.07,12.33,
-34.06,151.11,
41.99,12.44,
41.01,28.62,
41.33,28.35,
40.89,29.28,
42.04,12.39,
-34.06,18.52,
-33.91,150.91,
-22.93,-43.57,
-33.94,150.9,
22.4,114.3,
-34.16,18.41,
-33.79,151.02,
-33.68,151.05,
41.72,12.48,
-33.8,151.05,
41.74,12.24,
22.4,114.32,
-33.7,151.13,
-33.74,151.12,
-33.77,150.71,
-34.02,150.82,
22.47,114.15,
22.2,114.13,
-34.04,18.59,
-33.77,150.87,
42.0,12.52,
-33.7,150.81,
-34.01,18.62,
-34.04,18.49,
-34.06,18.5,
-33.81,18.62,
-33.99,151.24,
-33.99,151.08,
41.79,12.55,
41.83,12.61,
-22.87,-43.35,
42.04,12.46,
13.79,100.34,
13.87,100.65,
13.71,100.69,
19.32,-99.06,
19.48,-99.09,
-23.0,-43.46,
19.35,-99.05,
-33.95,18.69,
22.36,114.24,
-34.06,18.63,
-33.73,150.79,
41.06,28.78,
22.42,114.23,
-34.04,18.5,
-34.04,18.48,
-22.93,-43.43,
42.08,12.35,
-33.96,18.53,
-22.82,-43.39,
40.97,29.24,
13.75,100.42,
-33.89,18.54,
-33.88,151.07,
41.73,12.34,
-34.02,18.49,
-33.74,150.79,
-34.14,18.35,
41.27,28.89,
13.68,100.51,
13.71,100.82,
-22.9,-43.34,
-33.85,150.6,
22.38,113.98,
-22.95,-43.67,
-23.0,-43.62,
41.32,28.62,
41.11,28.64,
-33.72,150.95,
41.16,29.57,
41.01,28.49,
19.3,-99.08,
41.05,28.56,
41.13,28.83,
19.38,-99.05,
-33.84,18.75,
-33.76,150.83,
-33.88,150.92,
-22.96,-43.37,
-34.06,150.84,
-22.91,-43.62,
41.87,12.61,
19.55,-99.14,
13.73,100.38,
-33.99,18.56,
-33.94,18.71,
-34.05,18.6,
-33.92,151.06,
-34.01,150.77,
-33.97,18.53,
-33.92,18.48,
-33.96,151.22,
-33.83,150.95,
-33.92,18.61,
-34.02,150.75,
40.99,29.16,
-22.85,-43.34,
-33.88,150.95,
41.91,12.65,
22.24,114.19,
22.32,114.25,
41.85,12.62,
-22.85,-43.3,
22.4,114.28,
-34.07,18.47,
41.18,28.72,
41.08,28.63,
-22.9,-43.58,
41.16,28.91,
22.27,114.12,
41.19,28.74,
40.92,29.17,
41.11,28.99,
41.92,12.58,
-33.73,150.87,
-22.91,-43.35,
22.35,114.11,
40.99,28.66,
41.04,29.26,
41.15,29.02,
41.15,29.57,
22.25,114.16,
40.87,29.28,
22.47,114.36,
22.52,114.18,
41.12,28.99,
41.81,12.59,
22.35,114.07,
41.11,29.1,
-33.76,151.01,
22.32,114.2,
41.83,12.64,
41.85,12.63,
-22.89,-43.33,
-33.83,151.06,
19.37,-99.07,
22.33,114.23,
41.08,28.27,
40.89,29.21,
19.51,-99.2,
41.0,28.52,
-22.94,-43.22,
13.84,100.69,
19.34,-98.98,
-22.9,-43.62,
-33.82,151.04,
41.9,12.66,
22.33,114.22,
-33.89,150.93,
-22.84,-43.36,
-22.95,-43.62,
41.75,12.29,
41.88,12.64,
-33.81,18.67,
41.14,28.32,
40.95,29.16,
40.91,29.17,
41.26,28.03,
41.02,29.15,
-22.95,-43.25,
41.88,12.62,
-22.92,-43.43,
-34.16,18.4,
41.93,12.45,
41.86,12.65,
-33.83,18.71,
13.85,100.73,
19.24,-99.11,
48.82,2.3,
13.79,100.64,
13.62,100.42,
13.65,100.42,
-22.91,-43.37,
41.99,12.55,
40.97,29.21,
41.1,28.91,
41.04,28.87,
-33.65,151.07,
22.24,114.11,
41.81,12.64,
-33.91,18.7,
-22.86,-43.46,
41.75,12.44,
13.74,100.67,
41.04,28.5,
19.23,-99.1,
-34.0,18.34,
-33.67,150.8,
-33.72,151.03,
-33.6,151.05,
48.88,2.25,
-34.26,18.47,
-33.69,150.68,
41.06,28.29,
41.09,28.4,
41.05,28.05,
41.18,29.34,
40.81,29.28,
42.03,12.36,
42.04,12.37,
41.77,12.51,
-33.87,151.01,
-33.83,151.11,
41.05,28.51,
40.96,28.63,
41.03,28.58,
40.97,28.61,
42.04,12.42,
41.98,12.43,
-34.1,18.93,
41.79,12.33,
41.17,29.49,
41.75,12.39,
-34.0,151.02,
41.1,29.87,
13.94,100.57,
-33.91,151.0,
40.87,29.11,
41.91,12.69,
41.04,29.06,
19.2,-99.13,
-33.73,18.71,
41.8,12.65,
-33.42,150.94,
41.18,29.07,
41.73,12.49,
41.94,12.3,
22.27,113.93,
22.24,114.2,
41.2,28.72,
41.91,12.68,
13.76,100.36,
-22.87,-43.32,
41.23,29.27,
-22.86,-43.51,
-33.66,151.27,
-33.87,150.8,
41.71,12.33,
41.34,28.68,
-22.98,-43.51,
41.82,12.65,
41.74,12.31,
41.22,28.37,
41.74,12.32,
-22.99,-43.54,
-22.86,-43.42,
-33.52,151.19,
41.26,28.51,
22.26,113.99,
-33.72,150.71,
41.83,12.4,
-22.95,-43.58,
-33.75,150.75,
